Text,Image,Folio
urn:cts:greekLit:tlg5026.e3.hmt:11.160,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.0928,0.3158,0.1269,0.1497",urn:cite:hmt:e3bifolio.E3_145v_146r
urn:cts:greekLit:tlg5026.e3.hmt:11.161,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.0965,0.5075,0.1237,0.0917",urn:cite:hmt:e3bifolio.E3_145v_146r
urn:cts:greekLit:tlg5026.e3.hmt:11.162,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.1006,0.6227,0.1269,0.1062",urn:cite:hmt:e3bifolio.E3_145v_146r
urn:cts:greekLit:tlg5026.e3.hmt:11.163,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.0942,0.7462,0.3586,0.0428",urn:cite:hmt:e3bifolio.E3_145v_146r
urn:cts:greekLit:tlg5026.e3.hmt:11.164,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.0956,0.7738,0.3586,0.0428",urn:cite:hmt:e3bifolio.E3_145v_146r
urn:cts:greekLit:tlg5026.e3.hmt:11.165,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4733,0.2085,0.376,0.0599",urn:cite:hmt:e3bifolio.E3_145v_146r
urn:cts:greekLit:tlg5026.e3.hmt:11.166,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4703,0.2573,0.3528,0.0274",urn:cite:hmt:e3bifolio.E3_145v_146r
urn:cts:greekLit:tlg5026.e3.hmt:11.167,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4708,0.2699,0.3528,0.0466",urn:cite:hmt:e3bifolio.E3_145v_146r
urn:cts:greekLit:tlg5026.e3.hmt:11.168,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.7009,0.3231,0.133,0.1412",urn:cite:hmt:e3bifolio.E3_145v_146r
urn:cts:greekLit:tlg5026.e3.hmt:11.169,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.7034,0.4488,0.1276,0.0747",urn:cite:hmt:e3bifolio.E3_145v_146r
urn:cts:greekLit:tlg5026.e3.hmt:11.170,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.7009,0.5331,0.1276,0.0998",urn:cite:hmt:e3bifolio.E3_145v_146r
urn:cts:greekLit:tlg5026.e3.hmt:11.171,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.699,0.6647,0.1276,0.0998",urn:cite:hmt:e3bifolio.E3_145v_146r
urn:cts:greekLit:tlg5026.e3.hmt:11.172,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4708,0.7534,0.3513,0.0858",urn:cite:hmt:e3bifolio.E3_145v_146r
urn:cts:greekLit:tlg5026.e3.hmt:11.173,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4822,0.8156,0.3498,0.071",urn:cite:hmt:e3bifolio.E3_145v_146r
urn:cts:greekLit:tlg5026.e3.hmt:11.174,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.1876,0.2179,0.2858,0.0695",urn:cite:hmt:e3bifolio.E3_146v_147r
urn:cts:greekLit:tlg5026.e3.hmt:11.175,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2072,0.2681,0.261,0.0309",urn:cite:hmt:e3bifolio.E3_146v_147r
urn:cts:greekLit:tlg5026.e3.hmt:11.176,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2041,0.2881,0.261,0.0309",urn:cite:hmt:e3bifolio.E3_146v_147r
urn:cts:greekLit:tlg5026.e3.hmt:11.177,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.1032,0.4125,0.1328,0.1714",urn:cite:hmt:e3bifolio.E3_146v_147r
urn:cts:greekLit:tlg5026.e3.hmt:11.178,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.0996,0.7445,0.3573,0.0602",urn:cite:hmt:e3bifolio.E3_146v_147r
urn:cts:greekLit:tlg5026.e3.hmt:11.179,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.1057,0.79,0.3532,0.0293",urn:cite:hmt:e3bifolio.E3_146v_147r
urn:cts:greekLit:tlg5026.e3.hmt:11.180,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.1922,0.8178,0.2755,0.0456",urn:cite:hmt:e3bifolio.E3_146v_147r
urn:cts:greekLit:tlg5026.e3.hmt:11.181,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.486,0.2119,0.3358,0.0417",urn:cite:hmt:e3bifolio.E3_146v_147r
urn:cts:greekLit:tlg5026.e3.hmt:11.182,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4893,0.24,0.2235,0.0265",urn:cite:hmt:e3bifolio.E3_146v_147r
urn:cts:greekLit:tlg5026.e3.hmt:11.183,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4898,0.2568,0.3556,0.0802",urn:cite:hmt:e3bifolio.E3_146v_147r
urn:cts:greekLit:tlg5026.e3.hmt:11.184,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.6994,0.329,0.1321,0.2301",urn:cite:hmt:e3bifolio.E3_146v_147r
urn:cts:greekLit:tlg5026.e3.hmt:11.185,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.462,0.5486,0.3545,0.3047",urn:cite:hmt:e3bifolio.E3_146v_147r
urn:cts:greekLit:tlg5026.e3.hmt:11.186,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4647,0.826,0.331,0.0505",urn:cite:hmt:e3bifolio.E3_146v_147r
urn:cts:greekLit:tlg5026.e3.hmt:11.187,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.6101,0.8565,0.2037,0.0473",urn:cite:hmt:e3bifolio.E3_146v_147r
urn:cts:greekLit:tlg5026.e3.hmt:11.188,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.1106,0.216,0.3528,0.0528",urn:cite:hmt:e3bifolio.E3_147v_148r
urn:cts:greekLit:tlg5026.e3.hmt:11.189,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.1106,0.2562,0.3528,0.0613",urn:cite:hmt:e3bifolio.E3_147v_148r
urn:cts:greekLit:tlg5026.e3.hmt:11.190,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.1088,0.3122,0.1355,0.1082",urn:cite:hmt:e3bifolio.E3_147v_148r
urn:cts:greekLit:tlg5026.e3.hmt:11.191,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.111,0.4395,0.1355,0.1082",urn:cite:hmt:e3bifolio.E3_147v_148r
urn:cts:greekLit:tlg5026.e3.hmt:11.192,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.1093,0.636,0.1355,0.1082",urn:cite:hmt:e3bifolio.E3_147v_148r
urn:cts:greekLit:tlg5026.e3.hmt:11.193,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.1207,0.7475,0.3484,0.0765",urn:cite:hmt:e3bifolio.E3_147v_148r
urn:cts:greekLit:tlg5026.e3.hmt:11.194,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.1229,0.7976,0.3308,0.033",urn:cite:hmt:e3bifolio.E3_147v_148r
urn:cts:greekLit:tlg5026.e3.hmt:11.195,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.122,0.8141,0.3308,0.033",urn:cite:hmt:e3bifolio.E3_147v_148r
urn:cts:greekLit:tlg5026.e3.hmt:11.196,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.4805,0.2252,0.2761,0.0364",urn:cite:hmt:e3bifolio.E3_147v_148r
urn:cts:greekLit:tlg5026.e3.hmt:11.197,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.4837,0.2465,0.3504,0.0234",urn:cite:hmt:e3bifolio.E3_147v_148r
urn:cts:greekLit:tlg5026.e3.hmt:11.198,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.4814,0.2616,0.3504,0.0234",urn:cite:hmt:e3bifolio.E3_147v_148r
urn:cts:greekLit:tlg5026.e3.hmt:11.199,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.4814,0.2754,0.3536,0.1478",urn:cite:hmt:e3bifolio.E3_147v_148r
urn:cts:greekLit:tlg5026.e3.hmt:11.200,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.7203,0.4397,0.1284,0.1196",urn:cite:hmt:e3bifolio.E3_147v_148r
urn:cts:greekLit:tlg5026.e3.hmt:11.201,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.7126,0.5909,0.1284,0.1196",urn:cite:hmt:e3bifolio.E3_147v_148r
urn:cts:greekLit:tlg5026.e3.hmt:11.202,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.4741,0.738,0.366,0.0584",urn:cite:hmt:e3bifolio.E3_147v_148r
urn:cts:greekLit:tlg5026.e3.hmt:11.203,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.4906,0.7758,0.3329,0.0419",urn:cite:hmt:e3bifolio.E3_147v_148r
urn:cts:greekLit:tlg5026.e3.hmt:11.204,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.475,0.7936,0.3637,0.0763",urn:cite:hmt:e3bifolio.E3_147v_148r
urn:cts:greekLit:tlg5026.e3.hmt:11.205,"",urn:cite:hmt:e3bifolio.E3_148v_149r
urn:cts:greekLit:tlg5026.e3.hmt:11.206,"",urn:cite:hmt:e3bifolio.E3_148v_149r
urn:cts:greekLit:tlg5026.e3.hmt:11.207,"",urn:cite:hmt:e3bifolio.E3_148v_149r
urn:cts:greekLit:tlg5026.e3.hmt:11.208,"",urn:cite:hmt:e3bifolio.E3_148v_149r
urn:cts:greekLit:tlg5026.e3.hmt:11.209,"",urn:cite:hmt:e3bifolio.E3_148v_149r
urn:cts:greekLit:tlg5026.e3.hmt:11.210,"",urn:cite:hmt:e3bifolio.E3_148v_149r
urn:cts:greekLit:tlg5026.e3.hmt:11.211,"",urn:cite:hmt:e3bifolio.E3_148v_149r
urn:cts:greekLit:tlg5026.e3.hmt:11.212,"",urn:cite:hmt:e3bifolio.E3_148v_149r
urn:cts:greekLit:tlg5026.e3.hmt:11.213,"",urn:cite:hmt:e3bifolio.E3_148v_149r
urn:cts:greekLit:tlg5026.e3.hmt:11.214,"",urn:cite:hmt:e3bifolio.E3_148v_149r
urn:cts:greekLit:tlg5026.e3.hmt:11.215,"",urn:cite:hmt:e3bifolio.E3_148v_149r
urn:cts:greekLit:tlg5026.e3.hmt:11.216,"",urn:cite:hmt:e3bifolio.E3_148v_149r
urn:cts:greekLit:tlg5026.e3.hmt:11.217,"",urn:cite:hmt:e3bifolio.E3_148v_149r
urn:cts:greekLit:tlg5026.e3.hmt:11.218,"",urn:cite:hmt:e3bifolio.E3_148v_149r
urn:cts:greekLit:tlg5026.e3.hmt:11.219,"",urn:cite:hmt:e3bifolio.E3_148v_149r
urn:cts:greekLit:tlg5026.e3.hmt:11.220,"",urn:cite:hmt:e3bifolio.E3_148v_149r
urn:cts:greekLit:tlg5026.e3.hmt:11.221,"",urn:cite:hmt:e3bifolio.E3_148v_149r
urn:cts:greekLit:tlg5026.e3.hmt:11.222,"",urn:cite:hmt:e3bifolio.E3_148v_149r
urn:cts:greekLit:tlg5026.e3.hmt:11.223,"",urn:cite:hmt:e3bifolio.E3_148v_149r
urn:cts:greekLit:tlg5026.e3.hmt:11.224,"",urn:cite:hmt:e3bifolio.E3_148v_149r
urn:cts:greekLit:tlg5026.e3.hmt:11.225,"",urn:cite:hmt:e3bifolio.E3_148v_149r
urn:cts:greekLit:tlg5026.e3.hmt:11.226,"",urn:cite:hmt:e3bifolio.E3_148v_149r
urn:cts:greekLit:tlg5026.e3.hmt:11.227,"",urn:cite:hmt:e3bifolio.E3_149v_150r
