Text,Image,Folio
urn:cts:greekLit:tlg5026.msA.hmt:11.183,"urn:cite:hmt:vaimg.VA147RN-0319@0.583,0.3616,0.207,0.0818",urn:cite:hmt:msA.147r
urn:cts:greekLit:tlg5026.msA.hmt:11.184,"urn:cite:hmt:vaimg.VA147RN-0319@0.6,0.4366,0.187,0.0818",urn:cite:hmt:msA.147r
urn:cts:greekLit:tlg5026.msA.hmt:11.185,"urn:cite:hmt:vaimg.VA147RN-0319@0.595,0.5094,0.193,0.0848",urn:cite:hmt:msA.147r
urn:cts:greekLit:tlg5026.msA.hmt:11.186,"urn:cite:hmt:vaimg.VA147RN-0319@0.597,0.5889,0.177,0.0443",urn:cite:hmt:msA.147r
urn:cts:greekLit:tlg5026.msA.hmt:11.187,"urn:cite:hmt:vaimg.VA147RN-0319@0.598,0.6257,0.186,0.0863",urn:cite:hmt:msA.147r
urn:cts:greekLit:tlg5026.msA.hmt:11.188,"urn:cite:hmt:vaimg.VA147RN-0319@0.148,0.7037,0.644,0.0225",urn:cite:hmt:msA.147r
urn:cts:greekLit:tlg5026.msA.hmt:11.189,"urn:cite:hmt:vaimg.VA147RN-0319@0.15,0.7202,0.635,0.03",urn:cite:hmt:msA.147r
urn:cts:greekLit:tlg5026.msA.hmt:11.190,"urn:cite:hmt:vaimg.VA147RN-0319@0.155,0.7322,0.632,0.0405",urn:cite:hmt:msA.147r
urn:cts:greekLit:tlg5026.msA.hmt:11.191,"urn:cite:hmt:vaimg.VA147RN-0319@0.157,0.7554,0.634,0.0915",urn:cite:hmt:msA.147r
urn:cts:greekLit:tlg5026.msA.hmt:11.192,"urn:cite:hmt:vaimg.VA147VN-0649@0.236,0.1088,0.501,0.0285",urn:cite:hmt:msA.147v
urn:cts:greekLit:tlg5026.msA.hmt:11.193,"urn:cite:hmt:vaimg.VA147VN-0649@0.233,0.1163,0.704,0.0525",urn:cite:hmt:msA.147v
urn:cts:greekLit:tlg5026.msA.hmt:11.194,"urn:cite:hmt:vaimg.VA147VN-0649@0.239,0.1523,0.704,0.0368",urn:cite:hmt:msA.147v
urn:cts:greekLit:tlg5026.msA.hmt:11.195,"urn:cite:hmt:vaimg.VA147VN-0649@0.239,0.4044,0.216,0.0503",urn:cite:hmt:msA.147v
urn:cts:greekLit:tlg5026.msA.hmt:11.196,"urn:cite:hmt:vaimg.VA147VN-0649@0.237,0.4524,0.213,0.081",urn:cite:hmt:msA.147v
urn:cts:greekLit:tlg5026.msA.hmt:11.197,"urn:cite:hmt:vaimg.VA147VN-0649@0.241,0.5304,0.213,0.048",urn:cite:hmt:msA.147v
urn:cts:greekLit:tlg5026.msA.hmt:11.198,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.199,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.200,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.201,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.202,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.203,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.204,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.205,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.206,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.207,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.208,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.209,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.210,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.211,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.213,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.214,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.215,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.216,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.217,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.218,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.219,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.220,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.221,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.222,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.223,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.224,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.225,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.226,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.227,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.228,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.229,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.230,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.231,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.232,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.233,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.234,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.235,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.236,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.237,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.238,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.239,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.240,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.241,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.242,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.243,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.244,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.245,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.246,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.247,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.248,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.249,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.250,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.251,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.252,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.253,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.254,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.255,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.256,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.257,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.258,"",
urn:cts:greekLit:tlg5026.msA.hmt:11.259,"",


