Text,Image,Folio
urn:cts:greekLit:tlg5026.msAil.hmt:11.292,"urn:cite:hmt:vaimg.VA150RN-0322@0.457,0.4389,0.04,0.012",urn:cite:hmt:msA.150r
urn:cts:greekLit:tlg5026.msAil.hmt:11.293,"urn:cite:hmt:vaimg.VA150RN-0322@0.194,0.4516,0.09,0.018",urn:cite:hmt:msA.150r
urn:cts:greekLit:tlg5026.msAil.hmt:11.294,"urn:cite:hmt:vaimg.VA150RN-0322@0.407,0.4554,0.077,0.015",urn:cite:hmt:msA.150r
urn:cts:greekLit:tlg5026.msAil.hmt:11.295,"urn:cite:hmt:vaimg.VA150RN-0322@0.463,0.4764,0.05,0.015",urn:cite:hmt:msA.150r
urn:cts:greekLit:tlg5026.msAil.hmt:11.296,"urn:cite:hmt:vaimg.VA150RN-0322@0.463,0.4944,0.059,0.015",urn:cite:hmt:msA.150r
urn:cts:greekLit:tlg5026.msAil.hmt:11.297,"urn:cite:hmt:vaimg.VA150RN-0322@0.393,0.5896,0.059,0.0135",urn:cite:hmt:msA.150r
urn:cts:greekLit:tlg5026.msAil.hmt:11.298,"urn:cite:hmt:vaimg.VA150RN-0322@0.278,0.6047,0.146,0.0195",urn:cite:hmt:msA.150r
urn:cts:greekLit:tlg5026.msAil.hmt:11.299,"urn:cite:hmt:vaimg.VA150RN-0322@0.2,0.6227,0.049,0.0158",urn:cite:hmt:msA.150r
urn:cts:greekLit:tlg5026.msAil.hmt:11.300,"urn:cite:hmt:vaimg.VA150RN-0322@0.28,0.6242,0.069,0.0165",urn:cite:hmt:msA.150r
urn:cts:greekLit:tlg5026.msAil.hmt:11.301,"urn:cite:hmt:vaimg.VA150VN-0652@0.727,0.3053,0.073,0.018",urn:cite:hmt:msA.150v
urn:cts:greekLit:tlg5026.msAil.hmt:11.302,"urn:cite:hmt:vaimg.VA150VN-0652@0.617,0.4981,0.041,0.0105",urn:cite:hmt:msA.150v
urn:cts:greekLit:tlg5026.msAil.hmt:11.303,"urn:cite:hmt:vaimg.VA150VN-0652@0.731,0.5139,0.04,0.0165",urn:cite:hmt:msA.150v
urn:cts:greekLit:tlg5026.msAil.hmt:11.304,"urn:cite:hmt:vaimg.VA150VN-0652@0.528,0.5589,0.014,0.009",urn:cite:hmt:msA.150v
urn:cts:greekLit:tlg5026.msAil.hmt:11.305,"urn:cite:hmt:vaimg.VA150VN-0652@0.568,0.5904,0.075,0.0143",urn:cite:hmt:msA.150v
urn:cts:greekLit:tlg5026.msAil.hmt:11.306,"urn:cite:hmt:vaimg.VA150VN-0652@0.558,0.6309,0.111,0.0143",urn:cite:hmt:msA.150v
urn:cts:greekLit:tlg5026.msAil.hmt:11.307,"urn:cite:hmt:vaimg.VA150VN-0652@0.757,0.6654,0.086,0.015",urn:cite:hmt:msA.150v
urn:cts:greekLit:tlg5026.msAil.hmt:11.308,"urn:cite:hmt:vaimg.VA150VN-0652@0.516,0.6864,0.04,0.0128",urn:cite:hmt:msA.150v
urn:cts:greekLit:tlg5026.msAil.hmt:11.309,"urn:cite:hmt:vaimg.VA150VN-0652@0.855,0.6864,0.022,0.009",urn:cite:hmt:msA.150v
urn:cts:greekLit:tlg5026.msAil.hmt:11.310,"urn:cite:hmt:vaimg.VA151RN-0323@0.488,0.2806,0.07,0.0128",
urn:cts:greekLit:tlg5026.msAil.hmt:11.311,"urn:cite:hmt:vaimg.VA151RN-0323@0.196,0.2971,0.066,0.0143",
urn:cts:greekLit:tlg5026.msAil.hmt:11.312,"urn:cite:hmt:vaimg.VA151RN-0323@0.314,0.3406,0.077,0.0128",
urn:cts:greekLit:tlg5026.msAil.hmt:11.313,"urn:cite:hmt:vaimg.VA151RN-0323@0.207,0.3563,0.117,0.0143",
urn:cts:greekLit:tlg5026.msAil.hmt:11.314,"urn:cite:hmt:vaimg.VA151RN-0323@0.359,0.3578,0.042,0.0128",
urn:cts:greekLit:tlg5026.msAil.hmt:11.315,"urn:cite:hmt:vaimg.VA151RN-0323@0.424,0.3608,0.059,0.0113",
urn:cts:greekLit:tlg5026.msAil.hmt:11.316,"urn:cite:hmt:vaimg.VA151RN-0323@0.21,0.3991,0.046,0.0113",
urn:cts:greekLit:tlg5026.msAil.hmt:11.317,"urn:cite:hmt:vaimg.VA151RN-0323@0.404,0.3991,0.046,0.0143",
urn:cts:greekLit:tlg5026.msAil.hmt:11.318,"urn:cite:hmt:vaimg.VA151RN-0323@0.268,0.4164,0.173,0.0165",
urn:cts:greekLit:tlg5026.msAil.hmt:11.319,"urn:cite:hmt:vaimg.VA151RN-0323@0.382,0.5281,0.067,0.015",
urn:cts:greekLit:tlg5026.msAil.hmt:11.320,"urn:cite:hmt:vaimg.VA151RN-0323@0.235,0.5461,0.049,0.0128",
urn:cts:greekLit:tlg5026.msAil.hmt:11.321,"urn:cite:hmt:vaimg.VA151RN-0323@0.189,0.5619,0.174,0.018",
urn:cts:greekLit:tlg5026.msAil.hmt:11.322,"urn:cite:hmt:vaimg.VA151RN-0323@0.274,0.6054,0.073,0.0135",
urn:cts:greekLit:tlg5026.msAil.hmt:11.323,"urn:cite:hmt:vaimg.VA151RN-0323@0.198,0.6392,0.057,0.0135",
urn:cts:greekLit:tlg5026.msAil.hmt:11.324,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.325,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.326,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.327,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.328,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.329,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.330,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.331,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.332,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.333,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.334,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.335,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.336,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.337,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.338,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.339,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.340,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.341,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.342,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.343,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.344,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.345,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.346,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.347,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.348,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.349,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.350,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.351,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.352,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.353,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.354,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.355,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.356,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.357,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.358,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.359,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.360,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.361,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.362,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.363,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.364,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.365,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.366,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.367,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.368,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.369,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.370,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.371,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.372,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.373,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.374,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.375,"",
